"","age_binned","mean","startTime","endTime"
"1758","(24,36]",0.0632585400264399,-250,2925
"1759","(36,48]",0.0851018737960999,-250,2925
"1760","(48,60]",0.0942271427038043,-250,2925
"1761","(12,24]",0.0339984593358211,-250,2950
"1762","(24,36]",0.0631160745757581,-250,2950
"1763","(36,48]",0.0860276494359235,-250,2950
"1764","(48,60]",0.094870369601252,-250,2950
"1765","(12,24]",0.0343724993321218,-250,2975
"1766","(24,36]",0.0631776131089525,-250,2975
"1767","(36,48]",0.0868591150727083,-250,2975
"1768","(48,60]",0.0955759816154329,-250,2975
"1769","(12,24]",0.0333567013725742,-250,3000
"1770","(24,36]",0.0632932033032215,-250,3000
"1771","(36,48]",0.0877877930154105,-250,3000
"1772","(48,60]",0.0960359403440573,-250,3000
"1773","(12,24]",0.0333567013725742,-250,3025
"1774","(24,36]",0.0632932033032215,-250,3025
"1775","(36,48]",0.0877877930154105,-250,3025
"1776","(48,60]",0.0960359403440573,-250,3025
"1777","(12,24]",0.0333567013725742,-250,3050
"1778","(24,36]",0.0632932033032215,-250,3050
"1779","(36,48]",0.0877877930154105,-250,3050
"1780","(48,60]",0.0960359403440573,-250,3050
"1781","(12,24]",0.0333567013725742,-250,3075
"1782","(24,36]",0.0632932033032215,-250,3075
"1783","(36,48]",0.0877877930154105,-250,3075
"1784","(48,60]",0.0960359403440573,-250,3075
"1785","(12,24]",0.0333567013725742,-250,3100
"1786","(24,36]",0.0632932033032215,-250,3100
"1787","(36,48]",0.0877877930154105,-250,3100
"1788","(48,60]",0.0960359403440573,-250,3100
"1789","(12,24]",0.0333567013725742,-250,3125
"1790","(24,36]",0.0632932033032215,-250,3125
"1791","(36,48]",0.0877877930154105,-250,3125
"1792","(48,60]",0.0960359403440573,-250,3125
"1793","(12,24]",0.0333567013725742,-250,3150
"1794","(24,36]",0.0632932033032215,-250,3150
"1795","(36,48]",0.0877877930154105,-250,3150
"1796","(48,60]",0.0960359403440573,-250,3150
"1797","(12,24]",0.0333567013725742,-250,3175
"1798","(24,36]",0.0632932033032215,-250,3175
"1799","(36,48]",0.0877877930154105,-250,3175
"1800","(48,60]",0.0960359403440573,-250,3175
"1801","(12,24]",0.0333567013725742,-250,3200
"1802","(24,36]",0.0632932033032215,-250,3200
"1803","(36,48]",0.0877877930154105,-250,3200
"1804","(48,60]",0.0960359403440573,-250,3200
"1805","(12,24]",0.0333567013725742,-250,3225
"1806","(24,36]",0.0632932033032215,-250,3225
"1807","(36,48]",0.0877877930154105,-250,3225
"1808","(48,60]",0.0960359403440573,-250,3225
"1809","(12,24]",0.0333567013725742,-250,3250
"1810","(24,36]",0.0632932033032215,-250,3250
"1811","(36,48]",0.0877877930154105,-250,3250
"1812","(48,60]",0.0960359403440573,-250,3250
"1813","(12,24]",0.0333567013725742,-250,3275
"1814","(24,36]",0.0632932033032215,-250,3275
"1815","(36,48]",0.0877877930154105,-250,3275
"1816","(48,60]",0.0960359403440573,-250,3275
"1817","(12,24]",0.0333567013725742,-250,3300
"1818","(24,36]",0.0632932033032215,-250,3300
"1819","(36,48]",0.0877877930154105,-250,3300
"1820","(48,60]",0.0960359403440573,-250,3300
"1821","(12,24]",0.0333567013725742,-250,3325
"1822","(24,36]",0.0632932033032215,-250,3325
"1823","(36,48]",0.0877877930154105,-250,3325
"1824","(48,60]",0.0960359403440573,-250,3325
"1825","(12,24]",0.0333567013725742,-250,3350
"1826","(24,36]",0.0632932033032215,-250,3350
"1827","(36,48]",0.0877877930154105,-250,3350
"1828","(48,60]",0.0960359403440573,-250,3350
"1829","(12,24]",0.0333567013725742,-250,3375
"1830","(24,36]",0.0632932033032215,-250,3375
"1831","(36,48]",0.0877877930154105,-250,3375
"1832","(48,60]",0.0960359403440573,-250,3375
"1833","(12,24]",0.0333567013725742,-250,3400
"1834","(24,36]",0.0632932033032215,-250,3400
"1835","(36,48]",0.0877877930154105,-250,3400
"1836","(48,60]",0.0960359403440573,-250,3400
"1837","(12,24]",0.0333567013725742,-250,3425
"1838","(24,36]",0.0632932033032215,-250,3425
"1839","(36,48]",0.0877877930154105,-250,3425
"1840","(48,60]",0.0960359403440573,-250,3425
"1841","(12,24]",0.0333567013725742,-250,3450
"1842","(24,36]",0.0632932033032215,-250,3450
"1843","(36,48]",0.0877877930154105,-250,3450
"1844","(48,60]",0.0960359403440573,-250,3450
"1845","(12,24]",0.0333567013725742,-250,3475
"1846","(24,36]",0.0632932033032215,-250,3475
"1847","(36,48]",0.0877877930154105,-250,3475
"1848","(48,60]",0.0960359403440573,-250,3475
"1849","(12,24]",0.0333567013725742,-250,3500
"1850","(24,36]",0.0632932033032215,-250,3500
"1851","(36,48]",0.0877877930154105,-250,3500
"1852","(48,60]",0.0960359403440573,-250,3500
"1853","(12,24]",0.0333567013725742,-250,3525
"1854","(24,36]",0.0632932033032215,-250,3525
"1855","(36,48]",0.0877877930154105,-250,3525
"1856","(48,60]",0.0960359403440573,-250,3525
"1857","(12,24]",0.0333567013725742,-250,3550
"1858","(24,36]",0.0632932033032215,-250,3550
"1859","(36,48]",0.0877877930154105,-250,3550
"1860","(48,60]",0.0960359403440573,-250,3550
"1861","(12,24]",0.0333567013725742,-250,3575
"1862","(24,36]",0.0632932033032215,-250,3575
"1863","(36,48]",0.0877877930154105,-250,3575
"1864","(48,60]",0.0960359403440573,-250,3575
"1865","(12,24]",0.0333567013725742,-250,3600
"1866","(24,36]",0.0632932033032215,-250,3600
"1867","(36,48]",0.0877877930154105,-250,3600
"1868","(48,60]",0.0960359403440573,-250,3600
"1869","(12,24]",0.0333567013725742,-250,3625
"1870","(24,36]",0.0632932033032215,-250,3625
"1871","(36,48]",0.0877877930154105,-250,3625
"1872","(48,60]",0.0960359403440573,-250,3625
"1873","(12,24]",0.0333567013725742,-250,3650
"1874","(24,36]",0.0632932033032215,-250,3650
"1875","(36,48]",0.0877877930154105,-250,3650
"1876","(48,60]",0.0960359403440573,-250,3650
"1877","(12,24]",0.0333567013725742,-250,3675
"1878","(24,36]",0.0632932033032215,-250,3675
"1879","(36,48]",0.0877877930154105,-250,3675
"1880","(48,60]",0.0960359403440573,-250,3675
"1881","(12,24]",0.0333567013725742,-250,3700
"1882","(24,36]",0.0632932033032215,-250,3700
"1883","(36,48]",0.0877877930154105,-250,3700
"1884","(48,60]",0.0960359403440573,-250,3700
"1885","(12,24]",0.0333567013725742,-250,3725
"1886","(24,36]",0.0632932033032215,-250,3725
"1887","(36,48]",0.0877877930154105,-250,3725
"1888","(48,60]",0.0960359403440573,-250,3725
"1889","(12,24]",0.0333567013725742,-250,3750
"1890","(24,36]",0.0632932033032215,-250,3750
"1891","(36,48]",0.0877877930154105,-250,3750
"1892","(48,60]",0.0960359403440573,-250,3750
"1893","(12,24]",0.0333567013725742,-250,3775
"1894","(24,36]",0.0632932033032215,-250,3775
"1895","(36,48]",0.0877877930154105,-250,3775
"1896","(48,60]",0.0960359403440573,-250,3775
"1897","(12,24]",0.0333567013725742,-250,3800
"1898","(24,36]",0.0632932033032215,-250,3800
"1899","(36,48]",0.0877877930154105,-250,3800
"1900","(48,60]",0.0960359403440573,-250,3800
"1901","(12,24]",0.0333567013725742,-250,3825
"1902","(24,36]",0.0632932033032215,-250,3825
"1903","(36,48]",0.0877877930154105,-250,3825
"1904","(48,60]",0.0960359403440573,-250,3825
"1905","(12,24]",0.0333567013725742,-250,3850
"1906","(24,36]",0.0632932033032215,-250,3850
"1907","(36,48]",0.0877877930154105,-250,3850
"1908","(48,60]",0.0960359403440573,-250,3850
"1909","(12,24]",0.0333567013725742,-250,3875
"1910","(24,36]",0.0632932033032215,-250,3875
"1911","(36,48]",0.0877877930154105,-250,3875
"1912","(48,60]",0.0960359403440573,-250,3875
"1913","(12,24]",0.0333567013725742,-250,3900
"1914","(24,36]",0.0632932033032215,-250,3900
"1915","(36,48]",0.0877877930154105,-250,3900
"1916","(48,60]",0.0960359403440573,-250,3900
"1917","(12,24]",0.0333567013725742,-250,3925
"1918","(24,36]",0.0632932033032215,-250,3925
"1919","(36,48]",0.0877877930154105,-250,3925
"1920","(48,60]",0.0960359403440573,-250,3925
"1921","(12,24]",0.0333567013725742,-250,3950
"1922","(24,36]",0.0632932033032215,-250,3950
"1923","(36,48]",0.0877877930154105,-250,3950
"1924","(48,60]",0.0960359403440573,-250,3950
"1925","(12,24]",0.0333567013725742,-250,3975
"1926","(24,36]",0.0632932033032215,-250,3975
"1927","(36,48]",0.0877877930154105,-250,3975
"1928","(48,60]",0.0960359403440573,-250,3975
"1929","(12,24]",0.0333567013725742,-250,4000
"1930","(24,36]",0.0632932033032215,-250,4000
"1931","(36,48]",0.0877877930154105,-250,4000
"1932","(48,60]",0.0960359403440573,-250,4000
"1933","(12,24]",-0.00708839731426675,-225,0
"1934","(24,36]",-0.003388990254973,-225,0
"1935","(36,48]",-0.0347538769853782,-225,0
"1936","(48,60]",-0.0199790124785292,-225,0
"1937","(12,24]",-0.00875338157250864,-225,25
"1938","(24,36]",-0.00806876603093129,-225,25
"1939","(36,48]",-0.0373896676003418,-225,25
"1940","(48,60]",-0.0101561843927234,-225,25
"1941","(12,24]",-0.0145965220585788,-225,50
"1942","(24,36]",-0.0113847666635915,-225,50
"1943","(36,48]",-0.0362811858534811,-225,50
"1944","(48,60]",-0.0125969448338893,-225,50
"1945","(12,24]",-0.0171984790318425,-225,75
"1946","(24,36]",-0.0132594326351101,-225,75
"1947","(36,48]",-0.0372367403324594,-225,75
"1948","(48,60]",-0.00575706306652387,-225,75
"1949","(12,24]",-0.019072545950911,-225,100
"1950","(24,36]",-0.0150923864780684,-225,100
"1951","(36,48]",-0.0380822599427858,-225,100
"1952","(48,60]",0.00147094793407102,-225,100
"1953","(12,24]",-0.0158168682787943,-225,125
"1954","(24,36]",-0.0122693868464651,-225,125
"1955","(36,48]",-0.0359183655381304,-225,125
"1956","(48,60]",0.00087911077921494,-225,125
"1957","(12,24]",-0.0121291535172262,-225,150
"1958","(24,36]",-0.013041125227034,-225,150
"1959","(36,48]",-0.035000535896663,-225,150
"1960","(48,60]",0.000615857251792201,-225,150
"1961","(12,24]",-0.00919620827065572,-225,175
"1962","(24,36]",-0.00854190599683232,-225,175
"1963","(36,48]",-0.0301238588640744,-225,175
"1964","(48,60]",0.000473732378735862,-225,175
"1965","(12,24]",-0.00584247065659207,-225,200
"1966","(24,36]",-0.00923184880275671,-225,200
"1967","(36,48]",-0.0290889695932576,-225,200
"1968","(48,60]",0.000435306298371615,-225,200
"1969","(12,24]",-0.00582070394765627,-225,225
"1970","(24,36]",-0.00907146604035386,-225,225
"1971","(36,48]",-0.0229961115880657,-225,225
"1972","(48,60]",-0.000494417342825692,-225,225
"1973","(12,24]",-0.00828494696406743,-225,250
"1974","(24,36]",-0.0124468655117813,-225,250
"1975","(36,48]",-0.0187113366836064,-225,250
"1976","(48,60]",-0.00178641363354319,-225,250
"1977","(12,24]",-0.0102500078580183,-225,275
"1978","(24,36]",-0.0121404488397241,-225,275
"1979","(36,48]",-0.0173056466531658,-225,275
"1980","(48,60]",-0.00409778185438656,-225,275
"1981","(12,24]",-0.0105647200315151,-225,300
"1982","(24,36]",-0.0133055573829725,-225,300
"1983","(36,48]",-0.0145699010575932,-225,300
"1984","(48,60]",-0.00319593973506517,-225,300
"1985","(12,24]",-0.0109026642110092,-225,325
"1986","(24,36]",-0.0139630603308309,-225,325
"1987","(36,48]",-0.0154191892319002,-225,325
"1988","(48,60]",-0.00140252461815584,-225,325
"1989","(12,24]",-0.00640781698776206,-225,350
"1990","(24,36]",-0.0170151879704967,-225,350
"1991","(36,48]",-0.0148584523538897,-225,350
"1992","(48,60]",0.00179018709976316,-225,350
"1993","(12,24]",-0.00524609295107021,-225,375
"1994","(24,36]",-0.0156777993906561,-225,375
"1995","(36,48]",-0.0149622069379297,-225,375
"1996","(48,60]",-0.00018076672864746,-225,375
"1997","(12,24]",-0.00666801937687553,-225,400
"1998","(24,36]",-0.016290602828225,-225,400
"1999","(36,48]",-0.0153530385112145,-225,400
"2000","(48,60]",-0.00161073282795978,-225,400
"2001","(12,24]",-0.0123381603930485,-225,425
"2002","(24,36]",-0.0155965089221598,-225,425
"2003","(36,48]",-0.0159162332322437,-225,425
"2004","(48,60]",-0.0025657288019671,-225,425
"2005","(12,24]",-0.012457420705274,-225,450
"2006","(24,36]",-0.0150367640022082,-225,450
"2007","(36,48]",-0.0147179357766255,-225,450
"2008","(48,60]",-0.00285411445318678,-225,450
"2009","(12,24]",-0.0112451495551013,-225,475
"2010","(24,36]",-0.0158828120776214,-225,475
"2011","(36,48]",-0.0137023961191747,-225,475
"2012","(48,60]",-0.00366481758164764,-225,475
"2013","(12,24]",-0.0160319334321835,-225,500
"2014","(24,36]",-0.0154037539061734,-225,500
"2015","(36,48]",-0.012926910159346,-225,500
"2016","(48,60]",-0.008763493314519,-225,500
"2017","(12,24]",-0.0175264470754343,-225,525
"2018","(24,36]",-0.0158430897338266,-225,525
"2019","(36,48]",-0.0114243109100894,-225,525
"2020","(48,60]",0.0144157006060368,-225,525
"2021","(12,24]",-0.0162795038810469,-225,550
"2022","(24,36]",-0.0171425830636298,-225,550
"2023","(36,48]",-0.0117216396010162,-225,550
"2024","(48,60]",0.0234832622852922,-225,550
"2025","(12,24]",-0.0158996814399955,-225,575
"2026","(24,36]",-0.0166731321647997,-225,575
"2027","(36,48]",-0.0119946553246083,-225,575
"2028","(48,60]",0.0249914717012586,-225,575
"2029","(12,24]",-0.0147475833691548,-225,600
"2030","(24,36]",-0.0158510356702159,-225,600
"2031","(36,48]",-0.0116821973445402,-225,600
"2032","(48,60]",0.0216784035589237,-225,600
"2033","(12,24]",-0.0194135085422924,-225,625
"2034","(24,36]",-0.0151692387392586,-225,625
"2035","(36,48]",-0.0128307059103702,-225,625
"2036","(48,60]",0.0270976400799428,-225,625
"2037","(12,24]",-0.0149488057124847,-225,650
"2038","(24,36]",-0.0161509723374269,-225,650
"2039","(36,48]",-0.0146027200772011,-225,650
"2040","(48,60]",0.0231182017205167,-225,650
"2041","(12,24]",-0.0137065104441466,-225,675
"2042","(24,36]",-0.0181407339567439,-225,675
"2043","(36,48]",-0.0161017580921011,-225,675
"2044","(48,60]",0.0237530587902868,-225,675
"2045","(12,24]",-0.0120699743206795,-225,700
"2046","(24,36]",-0.0189312734246454,-225,700
"2047","(36,48]",-0.0177496523796385,-225,700
"2048","(48,60]",0.0255652117499562,-225,700
"2049","(12,24]",-0.0153646622170049,-225,725
"2050","(24,36]",-0.0188588756921556,-225,725
"2051","(36,48]",-0.0193259922767875,-225,725
"2052","(48,60]",0.0246531653207135,-225,725
"2053","(12,24]",-0.0177611241785907,-225,750
"2054","(24,36]",-0.0193451124698409,-225,750
"2055","(36,48]",-0.0200184070678724,-225,750
"2056","(48,60]",0.0234402630703017,-225,750
"2057","(12,24]",-0.0187844403026346,-225,775
"2058","(24,36]",-0.018681859008963,-225,775
"2059","(36,48]",-0.0202652198276607,-225,775
"2060","(48,60]",0.024334724538277,-225,775
"2061","(12,24]",-0.0101313649574142,-225,800
"2062","(24,36]",-0.0177448223487107,-225,800
"2063","(36,48]",-0.0181586320949605,-225,800
"2064","(48,60]",0.0241893693612512,-225,800
"2065","(12,24]",-0.00812684553063323,-225,825
"2066","(24,36]",-0.019012107054015,-225,825
"2067","(36,48]",-0.0175857223367414,-225,825
"2068","(48,60]",0.0236350204725753,-225,825
"2069","(12,24]",-0.00880048935570104,-225,850
"2070","(24,36]",-0.0184164806751762,-225,850
"2071","(36,48]",-0.0185315119656055,-225,850
"2072","(48,60]",0.0240907083301995,-225,850
"2073","(12,24]",-0.00987701031813041,-225,875
"2074","(24,36]",-0.0188613061553843,-225,875
"2075","(36,48]",-0.0189932276850348,-225,875
"2076","(48,60]",0.0278312097930993,-225,875
"2077","(12,24]",-0.00844504163331064,-225,900
"2078","(24,36]",-0.0182529325276389,-225,900
"2079","(36,48]",-0.0196606775546842,-225,900
"2080","(48,60]",0.0236933609348795,-225,900
"2081","(12,24]",-0.00702742721467914,-225,925
"2082","(24,36]",-0.0169128111770153,-225,925
"2083","(36,48]",-0.0197899114787245,-225,925
"2084","(48,60]",0.0214209103400925,-225,925
"2085","(12,24]",-0.00788903045078811,-225,950
"2086","(24,36]",-0.015615520657967,-225,950
"2087","(36,48]",-0.0184032463884613,-225,950
"2088","(48,60]",0.0209411145581619,-225,950
"2089","(12,24]",-0.00805558059984079,-225,975
"2090","(24,36]",-0.0133513482120528,-225,975
"2091","(36,48]",-0.0172548896416463,-225,975
"2092","(48,60]",0.0229968143338826,-225,975
"2093","(12,24]",-0.00771431273333851,-225,1000
"2094","(24,36]",-0.0111296516694701,-225,1000
"2095","(36,48]",-0.0161084126739305,-225,1000
"2096","(48,60]",0.0243709861109384,-225,1000
"2097","(12,24]",-0.012685963423021,-225,1025
"2098","(24,36]",-0.00865113714383348,-225,1025
"2099","(36,48]",-0.0152807200881254,-225,1025
"2100","(48,60]",0.024591641204973,-225,1025
"2101","(12,24]",-0.0123915865072123,-225,1050
"2102","(24,36]",-0.00548094261034755,-225,1050
"2103","(36,48]",-0.0137611315823002,-225,1050
"2104","(48,60]",0.0329523974922902,-225,1050
"2105","(12,24]",-0.0117234356418933,-225,1075
"2106","(24,36]",-0.00269308978515686,-225,1075
"2107","(36,48]",-0.00989050775488704,-225,1075
"2108","(48,60]",0.0325779636484454,-225,1075
"2109","(12,24]",-0.0127248082577765,-225,1100
"2110","(24,36]",-0.000989984060741103,-225,1100
"2111","(36,48]",-0.007070959653096,-225,1100
"2112","(48,60]",0.0340974123625594,-225,1100
"2113","(12,24]",-0.00966458682667801,-225,1125
"2114","(24,36]",0.00199215843043866,-225,1125
"2115","(36,48]",-0.00500457859487296,-225,1125
"2116","(48,60]",0.0220517886998645,-225,1125
"2117","(12,24]",-0.00919887517862997,-225,1150
"2118","(24,36]",0.00358873944335399,-225,1150
"2119","(36,48]",-0.00441269427532979,-225,1150
"2120","(48,60]",0.0177655617240561,-225,1150
"2121","(12,24]",-0.00356977058544338,-225,1175
"2122","(24,36]",0.00564474361846777,-225,1175
"2123","(36,48]",-0.00176981582215372,-225,1175
"2124","(48,60]",0.014313122169618,-225,1175
"2125","(12,24]",-0.00367264454842764,-225,1200
"2126","(24,36]",0.00713072396297877,-225,1200
"2127","(36,48]",0.00542042469548073,-225,1200
"2128","(48,60]",0.0110722025737262,-225,1200
"2129","(12,24]",-0.00361930849730667,-225,1225
"2130","(24,36]",0.00957731116802782,-225,1225
"2131","(36,48]",0.00815186579887944,-225,1225
"2132","(48,60]",0.00833102198742566,-225,1225
"2133","(12,24]",-0.00348832887317023,-225,1250
"2134","(24,36]",0.010398246521221,-225,1250
"2135","(36,48]",0.0103861042198969,-225,1250
"2136","(48,60]",0.00728608127380016,-225,1250
"2137","(12,24]",-0.0027373163707144,-225,1275
"2138","(24,36]",0.0148045358508874,-225,1275
"2139","(36,48]",0.0105938505412447,-225,1275
"2140","(48,60]",0.00599026339359449,-225,1275
"2141","(12,24]",-0.0023855841180288,-225,1300
"2142","(24,36]",0.0160208895342588,-225,1300
"2143","(36,48]",0.0136843167683039,-225,1300
"2144","(48,60]",0.00603773071298169,-225,1300
"2145","(12,24]",-0.0021274763747022,-225,1325
"2146","(24,36]",0.0157323427388953,-225,1325
"2147","(36,48]",0.015459182860168,-225,1325
"2148","(48,60]",0.00674437705206634,-225,1325
"2149","(12,24]",-0.00151412663367895,-225,1350
"2150","(24,36]",0.0161922488453037,-225,1350
"2151","(36,48]",0.0172799557091418,-225,1350
"2152","(48,60]",0.0151230063514268,-225,1350
"2153","(12,24]",-0.00156249899300905,-225,1375
"2154","(24,36]",0.0170249668958684,-225,1375
"2155","(36,48]",0.0210675699632506,-225,1375
"2156","(48,60]",0.0163759683769813,-225,1375
"2157","(12,24]",-0.00225476569090773,-225,1400
"2158","(24,36]",0.0175861461024404,-225,1400
"2159","(36,48]",0.0237313763376342,-225,1400
"2160","(48,60]",0.0179912895131419,-225,1400
"2161","(12,24]",-0.00195480316461549,-225,1425
"2162","(24,36]",0.0153259576696914,-225,1425
"2163","(36,48]",0.0270886919473803,-225,1425
"2164","(48,60]",0.0186997003214355,-225,1425
"2165","(12,24]",-0.00147209323004385,-225,1450
"2166","(24,36]",0.0159745045476341,-225,1450
"2167","(36,48]",0.030764785344623,-225,1450
"2168","(48,60]",0.0194511076498823,-225,1450
"2169","(12,24]",-0.00215680928675701,-225,1475
"2170","(24,36]",0.0159407004803484,-225,1475
"2171","(36,48]",0.0334697715190472,-225,1475
"2172","(48,60]",0.0162146512820573,-225,1475
"2173","(12,24]",-0.00168140612047567,-225,1500
"2174","(24,36]",0.0173747724729421,-225,1500
"2175","(36,48]",0.0360903414486153,-225,1500
"2176","(48,60]",0.017656526400981,-225,1500
"2177","(12,24]",-0.00134268160929191,-225,1525
"2178","(24,36]",0.0179470589748671,-225,1525
"2179","(36,48]",0.0383444034764543,-225,1525
"2180","(48,60]",0.0203574046004984,-225,1525
"2181","(12,24]",-0.00219704889451388,-225,1550
"2182","(24,36]",0.0186814919063652,-225,1550
"2183","(36,48]",0.0409828141117322,-225,1550
"2184","(48,60]",0.0346159306236198,-225,1550
"2185","(12,24]",-0.00137491228780651,-225,1575
"2186","(24,36]",0.0232765616348056,-225,1575
"2187","(36,48]",0.0439509275952891,-225,1575
"2188","(48,60]",0.0362648829780401,-225,1575
"2189","(12,24]",-0.000681244722985768,-225,1600
"2190","(24,36]",0.0275605152145929,-225,1600
"2191","(36,48]",0.0475082197426869,-225,1600
"2192","(48,60]",0.0359527998100806,-225,1600
"2193","(12,24]",0.00669992883878172,-225,1625
"2194","(24,36]",0.0309949456960029,-225,1625
"2195","(36,48]",0.0484842723960806,-225,1625
"2196","(48,60]",0.0367462346655088,-225,1625
"2197","(12,24]",0.00829703467489694,-225,1650
"2198","(24,36]",0.0330891513739182,-225,1650
"2199","(36,48]",0.0505810234703772,-225,1650
"2200","(48,60]",0.037658412650287,-225,1650
"2201","(12,24]",0.00869605205110333,-225,1675
"2202","(24,36]",0.0351235301696063,-225,1675
"2203","(36,48]",0.0530431395007427,-225,1675
"2204","(48,60]",0.0381510582667422,-225,1675
"2205","(12,24]",0.0085768070643133,-225,1700
"2206","(24,36]",0.0365329210253258,-225,1700
"2207","(36,48]",0.0547287819261543,-225,1700
"2208","(48,60]",0.0388622648340122,-225,1700
"2209","(12,24]",0.00918917681310957,-225,1725
"2210","(24,36]",0.0380092461685694,-225,1725
"2211","(36,48]",0.0564733860050124,-225,1725
"2212","(48,60]",0.0395789335979052,-225,1725
"2213","(12,24]",0.0115728196824434,-225,1750
"2214","(24,36]",0.0390742970533431,-225,1750
"2215","(36,48]",0.0628637882270759,-225,1750
"2216","(48,60]",0.0406453570400222,-225,1750
"2217","(12,24]",0.0122558191402915,-225,1775
"2218","(24,36]",0.0401466092469923,-225,1775
"2219","(36,48]",0.0644212616169962,-225,1775
"2220","(48,60]",0.0414895654401955,-225,1775
"2221","(12,24]",0.0130335783450812,-225,1800
"2222","(24,36]",0.0407563998464329,-225,1800
"2223","(36,48]",0.0650869815174228,-225,1800
"2224","(48,60]",0.042775223277784,-225,1800
"2225","(12,24]",0.0124634933214247,-225,1825
"2226","(24,36]",0.0414550464481743,-225,1825
"2227","(36,48]",0.0668978269854955,-225,1825
"2228","(48,60]",0.0442541332802032,-225,1825
"2229","(12,24]",0.0131762159799006,-225,1850
"2230","(24,36]",0.0425427212865424,-225,1850
"2231","(36,48]",0.0657950092293344,-225,1850
"2232","(48,60]",0.0489654454025823,-225,1850
"2233","(12,24]",0.0132939632111819,-225,1875
"2234","(24,36]",0.0436280856172686,-225,1875
"2235","(36,48]",0.0640008647520113,-225,1875
"2236","(48,60]",0.0510146516111993,-225,1875
"2237","(12,24]",0.0135932354038676,-225,1900
"2238","(24,36]",0.0447214346003934,-225,1900
"2239","(36,48]",0.0627641455945371,-225,1900
"2240","(48,60]",0.0523725109841594,-225,1900
"2241","(12,24]",0.0136676256834816,-225,1925
"2242","(24,36]",0.0434889170033,-225,1925
"2243","(36,48]",0.0621591051665733,-225,1925
"2244","(48,60]",0.0530718062573582,-225,1925
"2245","(12,24]",0.0146331790888419,-225,1950
"2246","(24,36]",0.0441075753541817,-225,1950
"2247","(36,48]",0.0595790084012833,-225,1950
"2248","(48,60]",0.054647256580283,-225,1950
"2249","(12,24]",0.0162748876396105,-225,1975
"2250","(24,36]",0.0452664157221368,-225,1975
"2251","(36,48]",0.0595016703567909,-225,1975
"2252","(48,60]",0.0558912354566724,-225,1975
"2253","(12,24]",0.0164590778142726,-225,2000
"2254","(24,36]",0.0465812468974542,-225,2000
"2255","(36,48]",0.0600452417001758,-225,2000
"2256","(48,60]",0.0565203779008759,-225,2000
"2257","(12,24]",0.017396631310102,-225,2025
"2258","(24,36]",0.0463663562992076,-225,2025
"2259","(36,48]",0.0608290545160484,-225,2025
"2260","(48,60]",0.0568704905965019,-225,2025
"2261","(12,24]",0.0184139400723137,-225,2050
"2262","(24,36]",0.0466168484679423,-225,2050
"2263","(36,48]",0.0620769888944417,-225,2050
"2264","(48,60]",0.0575196650451596,-225,2050
"2265","(12,24]",0.0182209242438899,-225,2075
"2266","(24,36]",0.0473043682168473,-225,2075
"2267","(36,48]",0.063594030814122,-225,2075
"2268","(48,60]",0.0585863878465686,-225,2075
"2269","(12,24]",0.0209974703523941,-225,2100
"2270","(24,36]",0.0482301748835914,-225,2100
"2271","(36,48]",0.0649457806011304,-225,2100
"2272","(48,60]",0.059075768800019,-225,2100
"2273","(12,24]",0.0232577970582595,-225,2125
"2274","(24,36]",0.049132432396882,-225,2125
"2275","(36,48]",0.0666637443261039,-225,2125
"2276","(48,60]",0.0607415912086035,-225,2125
"2277","(12,24]",0.0241386382413451,-225,2150
"2278","(24,36]",0.0501933464608733,-225,2150
"2279","(36,48]",0.068319239572796,-225,2150
"2280","(48,60]",0.0638110050977311,-225,2150
"2281","(12,24]",0.0237387457311553,-225,2175
"2282","(24,36]",0.049149714669332,-225,2175
"2283","(36,48]",0.0701837122373668,-225,2175
"2284","(48,60]",0.0646259566082199,-225,2175
"2285","(12,24]",0.024220178168202,-225,2200
"2286","(24,36]",0.0501087063593032,-225,2200
"2287","(36,48]",0.0704284925888549,-225,2200
"2288","(48,60]",0.0706342189132859,-225,2200
"2289","(12,24]",0.023831146474901,-225,2225
"2290","(24,36]",0.0525056525971443,-225,2225
"2291","(36,48]",0.0717978847286606,-225,2225
"2292","(48,60]",0.0735515545695276,-225,2225
"2293","(12,24]",0.023896866987978,-225,2250
"2294","(24,36]",0.0531420631680782,-225,2250
"2295","(36,48]",0.0733948706605614,-225,2250
"2296","(48,60]",0.075317758358095,-225,2250
"2297","(12,24]",0.0265887868994383,-225,2275
"2298","(24,36]",0.0535365812309173,-225,2275
"2299","(36,48]",0.0758355493328033,-225,2275
"2300","(48,60]",0.0758793769018199,-225,2275
"2301","(12,24]",0.026916326557627,-225,2300
"2302","(24,36]",0.0539254743004548,-225,2300
"2303","(36,48]",0.0771599816663959,-225,2300
"2304","(48,60]",0.0764336655621794,-225,2300
"2305","(12,24]",0.0274551213863455,-225,2325
"2306","(24,36]",0.0547623284352233,-225,2325
"2307","(36,48]",0.0781018045401999,-225,2325
"2308","(48,60]",0.0763595967250881,-225,2325
"2309","(12,24]",0.0282561483915837,-225,2350
"2310","(24,36]",0.0551615018659019,-225,2350
"2311","(36,48]",0.0773001810892063,-225,2350
"2312","(48,60]",0.0758218341579821,-225,2350
"2313","(12,24]",0.0303437467940012,-225,2375
"2314","(24,36]",0.0555251846610927,-225,2375
"2315","(36,48]",0.0783624997221311,-225,2375
"2316","(48,60]",0.0761952348314154,-225,2375
"2317","(12,24]",0.0293832992737005,-225,2400
